operadora,id_validador,latitude,longitude,data,estado_equipamento,primeiro_datetime_gps,ultimo_datetime_gps,qtde_min_entre_a_prim_e_ultima_transmissao,qtde_min_distintos_houve_transmissao,qtde_registros_gps,qtde_registros_gps_georreferenciados,percentual_registros_gps_georreferenciados,percentual_transmissao_a_cada_min
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00209481,-22.86756539,-43.29077277,2026-04-26,FECHADO,2026-04-26 00:00:50.656267,2026-04-26 00:04:50.942389,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206467,-22.86822931,-43.29296298,2026-04-26,FECHADO,2026-04-26 00:00:05.674092,2026-04-26 00:04:05.350576,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208220,-22.8682728,-43.29190361,2026-04-26,FECHADO,2026-04-26 00:00:52.909525,2026-04-26 00:04:53.075963,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00205092,-22.86840688,-43.29297972,2026-04-26,FECHADO,2026-04-26 00:00:05.206099,2026-04-26 00:04:05.152868,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00210124,-22.86782004,-43.29146201,2026-04-26,FECHADO,2026-04-26 00:00:29.133816,2026-04-26 00:04:24.611137,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206435,-22.86873585,-43.2923128,2026-04-26,FECHADO,2026-04-26 00:00:22.200916,2026-04-26 00:04:21.841442,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206448,-22.86870561,-43.29270416,2026-04-26,FECHADO,2026-04-26 00:00:29.177347,2026-04-26 00:04:28.988318,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206927,-22.86810905,-43.29175434,2026-04-26,FECHADO,2026-04-26 00:00:19.10407,2026-04-26 00:04:18.741815,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207059,-22.8682463,-43.29224443,2026-04-26,FECHADO,2026-04-26 00:00:24.543898,2026-04-26 00:04:24.211212,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00201553,-22.86816062,-43.29117849,2026-04-26,FECHADO,2026-04-26 00:00:06.861908,2026-04-26 00:04:06.459923,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208277,-22.8686791,-43.29141124,2026-04-26,FECHADO,2026-04-26 00:00:39.831891,2026-04-26 00:04:39.643497,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00209013,-22.86837908,-43.29221154,2026-04-26,FECHADO,2026-04-26 00:00:18.256912,2026-04-26 00:04:18.068983,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207934,-22.86833538,-43.29264914,2026-04-26,FECHADO,2026-04-26 00:00:54.116399,2026-04-26 00:04:53.8952,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207409,-22.86785901,-43.2917833,2026-04-26,FECHADO,2026-04-26 00:00:28.272798,2026-04-26 00:04:28.251963,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206533,-22.86772996,-43.29064761,2026-04-26,FECHADO,2026-04-26 00:00:02.427229,2026-04-26 00:04:02.094386,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00205794,-22.86848977,-43.29138687,2026-04-26,FECHADO,2026-04-26 00:00:45.498027,2026-04-26 00:04:45.074891,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206432,-22.86836238,-43.29118332,2026-04-26,FECHADO,2026-04-26 00:00:19.003653,2026-04-26 00:04:18.994394,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207841,-22.86784463,-43.29152344,2026-04-26,FECHADO,2026-04-26 00:00:31.730286,2026-04-26 00:04:31.746607,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00201622,-22.86873536,-43.29258075,2026-04-26,FECHADO,2026-04-26 00:00:45.883781,2026-04-26 00:04:45.692811,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208711,-22.86836203,-43.29274202,2026-04-26,FECHADO,2026-04-26 00:00:22.486182,2026-04-26 00:04:22.213556,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00209504,-22.86767143,-43.29091823,2026-04-26,FECHADO,2026-04-26 00:00:49.298011,2026-04-26 00:04:49.250094,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206690,-22.86823322,-43.29257002,2026-04-26,FECHADO,2026-04-26 00:00:10.11932,2026-04-26 00:04:09.838744,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207649,-22.86823173,-43.29323549,2026-04-26,FECHADO,2026-04-26 00:00:11.79395,2026-04-26 00:04:11.942033,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208279,-22.86831354,-43.2919754,2026-04-26,FECHADO,2026-04-26 00:00:23.393292,2026-04-26 00:04:23.498083,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206969,-22.86782563,-43.29157793,2026-04-26,FECHADO,2026-04-26 00:00:47.031525,2026-04-26 00:04:47.173771,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206926,-22.86802952,-43.29259097,2026-04-26,FECHADO,2026-04-26 00:00:07.726223,2026-04-26 00:04:07.741078,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207933,-22.86819001,-43.29304926,2026-04-26,FECHADO,2026-04-26 00:00:16.3957,2026-04-26 00:04:15.865828,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207539,-22.86838434,-43.29316488,2026-04-26,FECHADO,2026-04-26 00:00:59.358252,2026-04-26 00:04:59.328799,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207508,-22.86874484,-43.2926416,2026-04-26,FECHADO,2026-04-26 00:00:56.419592,2026-04-26 00:04:56.17491,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00210122,-22.86789537,-43.29157512,2026-04-26,FECHADO,2026-04-26 00:00:55.593745,2026-04-26 00:04:55.67096,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00210443,-22.86828666,-43.29205045,2026-04-26,FECHADO,2026-04-26 00:00:17.877118,2026-04-26 00:04:17.633347,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00202325,-22.86877553,-43.29240332,2026-04-26,FECHADO,2026-04-26 00:00:39.316961,2026-04-26 00:04:39.273008,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00203409,-22.86877479,-43.29268368,2026-04-26,FECHADO,2026-04-26 00:00:58.683186,2026-04-26 00:04:58.670886,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206539,-22.86820426,-43.29233038,2026-04-26,FECHADO,2026-04-26 00:00:51.497295,2026-04-26 00:04:51.627894,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208321,-22.86809389,-43.29055897,2026-04-26,FECHADO,2026-04-26 00:00:44.6737,2026-04-26 00:04:44.839474,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00209011,-22.86806988,-43.29195152,2026-04-26,FECHADO,2026-04-26 00:00:23.549724,2026-04-26 00:04:23.209155,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208092,-22.86835629,-43.29277254,2026-04-26,FECHADO,2026-04-26 00:00:43.203426,2026-04-26 00:04:43.586988,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00203110,-22.86848168,-43.29286777,2026-04-26,FECHADO,2026-04-26 00:00:08.189134,2026-04-26 00:04:07.722333,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207197,-22.86778074,-43.29102084,2026-04-26,FECHADO,2026-04-26 00:00:35.112558,2026-04-26 00:04:34.548287,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208698,-22.86831912,-43.29191174,2026-04-26,FECHADO,2026-04-26 00:00:21.663817,2026-04-26 00:04:21.26383,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208185,-22.86826144,-43.29327263,2026-04-26,FECHADO,2026-04-26 00:00:17.119669,2026-04-26 00:04:16.695212,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207029,-22.86759483,-43.29084914,2026-04-26,FECHADO,2026-04-26 00:00:36.226847,2026-04-26 00:04:35.631512,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207935,-22.86833517,-43.29262073,2026-04-26,FECHADO,2026-04-26 00:00:17.811288,2026-04-26 00:04:17.72347,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208184,-22.86868248,-43.29247108,2026-04-26,FECHADO,2026-04-26 00:00:02.248689,2026-04-26 00:04:02.182544,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00210157,-22.86836492,-43.29204623,2026-04-26,FECHADO,2026-04-26 00:00:11.655642,2026-04-26 00:04:11.275091,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207198,-22.86870464,-43.29249489,2026-04-26,FECHADO,2026-04-26 00:00:53.694802,2026-04-26 00:04:53.831421,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00210705,-22.86819136,-43.29159724,2026-04-26,FECHADO,2026-04-26 00:00:05.498888,2026-04-26 00:04:04.948741,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206471,-22.86867318,-43.29269571,2026-04-26,FECHADO,2026-04-26 00:00:59.139228,2026-04-26 00:04:59.094474,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00203225,-22.86787902,-43.29173233,2026-04-26,FECHADO,2026-04-26 00:00:53.702834,2026-04-26 00:04:53.842934,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207931,-22.86817663,-43.29219723,2026-04-26,FECHADO,2026-04-26 00:00:29.165334,2026-04-26 00:04:28.733085,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00205471,-22.86816339,-43.2929281,2026-04-26,FECHADO,2026-04-26 00:00:32.630326,2026-04-26 00:04:32.294768,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00201376,-22.86849824,-43.29154537,2026-04-26,FECHADO,2026-04-26 00:00:17.300516,2026-04-26 00:04:17.231389,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208299,-22.86766064,-43.29057673,2026-04-26,FECHADO,2026-04-26 00:00:57.359639,2026-04-26 00:04:57.395086,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206535,-22.86878296,-43.29257298,2026-04-26,FECHADO,2026-04-26 00:00:50.724895,2026-04-26 00:04:50.615088,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208273,-22.86830748,-43.29271241,2026-04-26,FECHADO,2026-04-26 00:00:59.518825,2026-04-26 00:04:59.454052,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00201575,-22.86786873,-43.29159075,2026-04-26,FECHADO,2026-04-26 00:00:32.4746,2026-04-26 00:04:32.154794,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208635,-22.86818023,-43.29218393,2026-04-26,FECHADO,2026-04-26 00:00:33.737831,2026-04-26 00:04:33.255756,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207509,-22.86803507,-43.29042456,2026-04-26,FECHADO,2026-04-26 00:00:55.58912,2026-04-26 00:04:55.486385,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207413,-22.86833878,-43.29284339,2026-04-26,FECHADO,2026-04-26 00:00:13.504244,2026-04-26 00:04:13.072521,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208111,-22.86873606,-43.29253404,2026-04-26,FECHADO,2026-04-26 00:00:19.052721,2026-04-26 00:04:19.021798,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207381,-22.86784343,-43.29155963,2026-04-26,FECHADO,2026-04-26 00:00:16.078651,2026-04-26 00:04:16.082901,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00204868,-22.86778529,-43.29102366,2026-04-26,FECHADO,2026-04-26 00:00:33.262934,2026-04-26 00:04:33.230069,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207536,-22.86807706,-43.29226087,2026-04-26,FECHADO,2026-04-26 00:00:53.125306,2026-04-26 00:04:53.135198,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208320,-22.86804504,-43.29248652,2026-04-26,FECHADO,2026-04-26 00:00:19.227182,2026-04-26 00:04:18.74597,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208275,-22.86830288,-43.29218891,2026-04-26,FECHADO,2026-04-26 00:00:20.592228,2026-04-26 00:04:20.582176,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208182,-22.86871108,-43.29278105,2026-04-26,FECHADO,2026-04-26 00:00:13.118877,2026-04-26 00:04:13.28566,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207505,-22.86784123,-43.29172407,2026-04-26,FECHADO,2026-04-26 00:00:54.827906,2026-04-26 00:04:54.569181,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208175,-22.86818434,-43.29291904,2026-04-26,FECHADO,2026-04-26 00:00:45.386194,2026-04-26 00:04:45.30691,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208710,-22.8676392,-43.29076207,2026-04-26,FECHADO,2026-04-26 00:00:03.65424,2026-04-26 00:04:03.330236,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208173,-22.86851639,-43.29127768,2026-04-26,FECHADO,2026-04-26 00:00:44.533579,2026-04-26 00:04:44.543327,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00210517,-22.86867131,-43.29135584,2026-04-26,FECHADO,2026-04-26 00:00:19.078041,2026-04-26 00:04:18.93373,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207194,-22.86842177,-43.29315037,2026-04-26,FECHADO,2026-04-26 00:00:04.993139,2026-04-26 00:04:04.919229,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206465,-22.86869643,-43.29270178,2026-04-26,FECHADO,2026-04-26 00:00:26.014596,2026-04-26 00:04:25.697274,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207410,-22.86833489,-43.29184213,2026-04-26,FECHADO,2026-04-26 00:00:33.755342,2026-04-26 00:04:33.309107,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206430,-22.86861733,-43.29283532,2026-04-26,FECHADO,2026-04-26 00:00:43.509987,2026-04-26 00:04:43.69237,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207412,-22.86808388,-43.29179787,2026-04-26,FECHADO,2026-04-26 00:00:16.656616,2026-04-26 00:04:16.413116,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00202708,-22.86803516,-43.29213776,2026-04-26,FECHADO,2026-04-26 00:00:59.158515,2026-04-26 00:04:59.304159,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206469,-22.86853028,-43.29338718,2026-04-26,FECHADO,2026-04-26 00:00:33.600684,2026-04-26 00:04:33.240475,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00209691,-22.86835509,-43.2911101,2026-04-26,FECHADO,2026-04-26 00:00:26.714952,2026-04-26 00:04:26.383008,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208095,-22.86768798,-43.29070788,2026-04-26,FECHADO,2026-04-26 00:00:59.254413,2026-04-26 00:04:59.429721,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00203802,-22.86827393,-43.29331679,2026-04-26,FECHADO,2026-04-26 00:00:31.820764,2026-04-26 00:04:31.199423,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00202536,-22.86830747,-43.29335072,2026-04-26,FECHADO,2026-04-26 00:00:08.273774,2026-04-26 00:04:07.650312,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208337,-22.86816967,-43.29302035,2026-04-26,FECHADO,2026-04-26 00:00:00.692808,2026-04-26 00:04:00.51931,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00203111,-22.86853416,-43.29291098,2026-04-26,FECHADO,2026-04-26 00:00:30.87103,2026-04-26 00:04:30.8422,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208171,-22.86841709,-43.29165843,2026-04-26,FECHADO,2026-04-26 00:00:25.65669,2026-04-26 00:04:25.938908,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207648,-22.86769399,-43.29089133,2026-04-26,FECHADO,2026-04-26 00:00:16.535468,2026-04-26 00:04:16.431356,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00209688,-22.86825246,-43.29173969,2026-04-26,FECHADO,2026-04-26 00:00:19.525317,2026-04-26 00:04:19.406184,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00202533,-22.86823164,-43.29185482,2026-04-26,FECHADO,2026-04-26 00:00:03.164715,2026-04-26 00:04:02.937186,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00208769,-22.88285214,-43.26507881,2026-04-26,FECHADO,2026-04-26 00:00:19.134975,2026-04-26 00:04:19.222857,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00201375,-22.86786267,-43.29119069,2026-04-26,FECHADO,2026-04-26 00:00:49.352014,2026-04-26 00:04:49.382984,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207408,-22.86805663,-43.29170147,2026-04-26,FECHADO,2026-04-26 00:00:55.865972,2026-04-26 00:04:55.940889,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207792,-22.86836005,-43.29286136,2026-04-26,FECHADO,2026-04-26 00:00:57.080342,2026-04-26 00:04:57.033678,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00203222,-22.86824836,-43.29256465,2026-04-26,FECHADO,2026-04-26 00:00:48.554035,2026-04-26 00:04:48.362697,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00206466,-22.86837078,-43.29279466,2026-04-26,FECHADO,2026-04-26 00:00:31.654489,2026-04-26 00:04:31.316011,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207651,-22.86872652,-43.29263666,2026-04-26,FECHADO,2026-04-26 00:00:00.446607,2026-04-26 00:04:00.472689,5,5,5,5,1.0,1.0
EMPRESA DE TRANSPORTE BRASO LISBOA LTDA.,B35T020D00207537,-22.8687668,-43.29154142,2026-04-26,FECHADO,2026-04-26 00:00:41.236023,2026-04-26 00:04:41.069197,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00207380,-22.81575771,-43.18784537,2026-04-26,FECHADO,2026-04-26 00:00:49.1685,2026-04-26 00:04:49.167159,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00201467,-22.81523747,-43.18818909,2026-04-26,FECHADO,2026-04-26 00:00:46.943519,2026-04-26 00:04:47.094646,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00206717,-22.81460932,-43.18883525,2026-04-26,FECHADO,2026-04-26 00:00:52.774675,2026-04-26 00:04:53.049664,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00205708,-22.81483978,-43.1888439,2026-04-26,FECHADO,2026-04-26 00:00:46.343322,2026-04-26 00:04:46.463714,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00208376,-22.8145164,-43.18878693,2026-04-26,FECHADO,2026-04-26 00:00:19.415841,2026-04-26 00:04:19.055071,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00207797,-22.81510135,-43.18834077,2026-04-26,FECHADO,2026-04-26 00:00:56.621996,2026-04-26 00:04:56.606294,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00206693,-22.81531911,-43.18851922,2026-04-26,FECHADO,2026-04-26 00:00:50.032959,2026-04-26 00:04:50.229113,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00203413,-22.81622643,-43.18816604,2026-04-26,FECHADO,2026-04-26 00:00:09.223263,2026-04-26 00:04:09.173279,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00209091,-22.81514073,-43.18875638,2026-04-26,FECHADO,2026-04-26 00:00:45.863094,2026-04-26 00:04:46.104448,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00205261,-22.81557603,-43.18797242,2026-04-26,FECHADO,2026-04-26 00:00:13.325643,2026-04-26 00:04:12.867986,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00206591,-22.81475954,-43.18866809,2026-04-26,FECHADO,2026-04-26 00:00:02.40838,2026-04-26 00:04:02.004776,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00205321,-22.81577097,-43.18802463,2026-04-26,FECHADO,2026-04-26 00:00:02.83731,2026-04-26 00:04:02.568364,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00201339,-22.81527219,-43.18860192,2026-04-26,FECHADO,2026-04-26 00:00:58.832653,2026-04-26 00:04:59.469519,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00210183,-22.81608405,-43.18823842,2026-04-26,FECHADO,2026-04-26 00:00:53.932063,2026-04-26 00:04:53.976878,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00205268,-22.81515851,-43.18879899,2026-04-26,FECHADO,2026-04-26 00:00:36.193956,2026-04-26 00:04:36.188887,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00208351,-22.81478959,-43.18855179,2026-04-26,FECHADO,2026-04-26 00:00:45.267791,2026-04-26 00:04:45.757078,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00209523,-22.814643,-43.18865155,2026-04-26,FECHADO,2026-04-26 00:00:33.749021,2026-04-26 00:04:33.596043,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00202459,-22.81482154,-43.18867161,2026-04-26,FECHADO,2026-04-26 00:00:01.997685,2026-04-26 00:04:01.944645,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00207024,-22.81475991,-43.1885294,2026-04-26,FECHADO,2026-04-26 00:00:05.241211,2026-04-26 00:04:05.081121,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00207718,-22.81469726,-43.18853125,2026-04-26,FECHADO,2026-04-26 00:00:05.637521,2026-04-26 00:04:05.523476,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00204772,-22.81509609,-43.18835559,2026-04-26,FECHADO,2026-04-26 00:00:08.572053,2026-04-26 00:04:08.712329,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00209525,-22.81594255,-43.18843411,2026-04-26,FECHADO,2026-04-26 00:00:47.252023,2026-04-26 00:04:47.42081,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00200904,-22.81457288,-43.18879062,2026-04-26,FECHADO,2026-04-26 00:00:12.758417,2026-04-26 00:04:12.604901,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00208238,-22.81602089,-43.18826997,2026-04-26,FECHADO,2026-04-26 00:00:56.315711,2026-04-26 00:04:56.772682,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00205157,-22.81561792,-43.18777995,2026-04-26,FECHADO,2026-04-26 00:00:09.217588,2026-04-26 00:04:08.959204,5,5,5,5,1.0,1.0
EMPRESA VIACAO IDEAL S.A.,B35T020D00202608,-22.81528117,-43.18852792,2026-04-26,FECHADO,2026-04-26 00:00:29.651463,2026-04-26 00:04:29.497212,5,5,5,5,1.0,1.0
