id_operadora,id_validador,data,estado_equipamento,primeiro_datetime_gps,ultimo_datetime_gps,qtde_min_entre_a_prim_e_ultima_transmissao,qtde_min_distintos_houve_transmissao,qtde_registros_gps,qtde_registros_gps_georreferenciados,percentual_registros_gps_georreferenciados,percentual_transmissao_a_cada_min
810015113,B35T020D00201021,2026-04-26,ABERTO,2026-04-26 00:00:09.420786,2026-04-26 00:04:09.231547,5,5,5,5,1.0,1.0
810005352,B35T020D00201462,2026-04-26,ABERTO,2026-04-26 00:00:57.874166,2026-04-26 00:04:57.951797,5,5,5,5,1.0,1.0
810013852,B35T020D00203064,2026-04-26,ABERTO,2026-04-26 00:00:47.255647,2026-04-26 00:04:47.543661,5,5,5,5,1.0,1.0
810002663,B35T020D00201646,2026-04-26,ABERTO,2026-04-26 00:00:50.558442,2026-04-26 00:04:51.843121,5,5,5,5,1.0,1.0
810006063,B35T020D00206991,2026-04-26,ABERTO,2026-04-26 00:00:20.999672,2026-04-26 00:04:21.082231,5,5,5,5,1.0,1.0
810000889,B35T020D00209146,2026-04-26,ABERTO,2026-04-26 00:00:10.038249,2026-04-26 00:04:09.952408,5,5,5,5,1.0,1.0
810003851,B35T020D00201301,2026-04-26,ABERTO,2026-04-26 00:00:22.094419,2026-04-26 00:04:21.871863,5,5,5,5,1.0,1.0
810006151,B35T020D00201945,2026-04-26,ABERTO,2026-04-26 00:00:16.402018,2026-04-26 00:04:16.412213,5,5,5,0,0.0,1.0
810016897,B35T020D00207502,2026-04-26,ABERTO,2026-04-26 00:00:47.732041,2026-04-26 00:04:48.07621,5,5,5,5,1.0,1.0
463282962,B35T020D00209072,2026-04-26,ABERTO,2026-04-26 00:00:51.013162,2026-04-26 00:04:51.051697,5,5,5,5,1.0,1.0
810000320,B35T020D00205925,2026-04-26,ABERTO,2026-04-26 00:00:37.411712,2026-04-26 00:04:37.044089,5,5,5,5,1.0,1.0
810000791,B35T020D00210188,2026-04-26,ABERTO,2026-04-26 00:00:45.731028,2026-04-26 00:04:45.910838,5,5,5,5,1.0,1.0
810010589,B35T020D00201821,2026-04-26,ABERTO,2026-04-26 00:00:03.029101,2026-04-26 00:04:02.862852,5,5,5,5,1.0,1.0
463376652,B35T020D00203778,2026-04-26,ABERTO,2026-04-26 00:00:11.796604,2026-04-26 00:04:11.603418,5,5,5,5,1.0,1.0
810003356,B35T020D00207330,2026-04-26,ABERTO,2026-04-26 00:00:45.861841,2026-04-26 00:04:45.618988,5,5,5,5,1.0,1.0
810006896,B35T020D00209418,2026-04-26,ABERTO,2026-04-26 00:00:56.562873,2026-04-26 00:04:56.975685,5,5,5,5,1.0,1.0
810003514,B35T020D00204857,2026-04-26,ABERTO,2026-04-26 00:00:34.499836,2026-04-26 00:04:34.422942,5,5,5,5,1.0,1.0
810000436,B35T020D00208210,2026-04-26,ABERTO,2026-04-26 00:00:45.414531,2026-04-26 00:04:45.55748,5,5,5,5,1.0,1.0
810012099,B35T020D00201234,2026-04-26,ABERTO,2026-04-26 00:00:09.684242,2026-04-26 00:04:09.389484,5,5,5,5,1.0,1.0
810018413,B35T020D00210322,2026-04-26,ABERTO,2026-04-26 00:00:47.333171,2026-04-26 00:04:47.706627,5,5,5,5,1.0,1.0
810015876,B35T020D00208677,2026-04-26,ABERTO,2026-04-26 00:00:06.313927,2026-04-26 00:04:06.278911,5,5,5,5,1.0,1.0
760017256,B35T020D00207436,2026-04-26,ABERTO,2026-04-26 00:00:49.451831,2026-04-26 00:04:49.636607,5,5,5,5,1.0,1.0
810016143,B35T020D00205457,2026-04-26,ABERTO,2026-04-26 00:00:46.330503,2026-04-26 00:04:46.244443,5,5,5,5,1.0,1.0
810000144,B35T020D00208106,2026-04-26,ABERTO,2026-04-26 00:00:14.156553,2026-04-26 00:04:13.952586,5,5,5,5,1.0,1.0
810017669,B35T020D00207920,2026-04-26,ABERTO,2026-04-26 00:00:38.258588,2026-04-26 00:04:38.322438,5,5,5,5,1.0,1.0
810020942,B35T020D00208198,2026-04-26,ABERTO,2026-04-26 00:00:46.294583,2026-04-26 00:04:46.560028,5,5,5,5,1.0,1.0
463376689,B35T020D00204530,2026-04-26,ABERTO,2026-04-26 00:00:55.348167,2026-04-26 00:04:55.714163,5,5,5,5,1.0,1.0
810000339,B35T020D00206702,2026-04-26,ABERTO,2026-04-26 00:00:28.887023,2026-04-26 00:04:28.932507,5,5,5,5,1.0,1.0
810004580,B35T020D00207076,2026-04-26,ABERTO,2026-04-26 00:00:52.122223,2026-04-26 00:04:52.138629,5,5,5,5,1.0,1.0
810000755,B35T020D00201679,2026-04-26,ABERTO,2026-04-26 00:00:32.585417,2026-04-26 00:04:32.309039,5,5,5,5,1.0,1.0
760067640,B5AT020D00600264,2026-04-26,ABERTO,2026-04-26 00:00:11.970287,2026-04-26 00:04:11.63167,5,5,5,5,1.0,1.0
463170531,B35T020D00205100,2026-04-26,ABERTO,2026-04-26 00:00:00.59727,2026-04-26 00:04:00.288397,5,5,5,5,1.0,1.0
810003259,B35T020D00207618,2026-04-26,ABERTO,2026-04-26 00:00:41.885218,2026-04-26 00:04:41.794296,5,5,5,5,1.0,1.0
810019771,B35T020D00202188,2026-04-26,ABERTO,2026-04-26 00:00:35.315818,2026-04-26 00:04:34.935613,5,5,5,5,1.0,1.0
810019577,B35T020D00205723,2026-04-26,ABERTO,2026-04-26 00:00:03.039343,2026-04-26 00:04:02.906236,5,5,5,5,1.0,1.0
810015195,B35T020D00205210,2026-04-26,ABERTO,2026-04-26 00:00:02.712867,2026-04-26 00:04:02.424235,5,5,5,5,1.0,1.0
463180684,B5AT020D00600820,2026-04-26,ABERTO,2026-04-26 00:00:47.614073,2026-04-26 00:04:47.797937,5,5,5,5,1.0,1.0
760601923,B5AT020D00600638,2026-04-26,ABERTO,2026-04-26 00:00:31.731424,2026-04-26 00:04:31.353441,5,5,5,5,1.0,1.0
810014165,B35T020D00202880,2026-04-26,ABERTO,2026-04-26 00:00:28.497913,2026-04-26 00:04:28.18118,5,5,5,5,1.0,1.0
810003028,B35T020D00205683,2026-04-26,ABERTO,2026-04-26 00:00:41.8664,2026-04-26 00:04:41.910787,5,5,5,5,1.0,1.0
810010659,B35T020D00201487,2026-04-26,ABERTO,2026-04-26 00:00:14.831498,2026-04-26 00:04:14.543744,5,5,5,5,1.0,1.0
760012145,B35T020D00207267,2026-04-26,ABERTO,2026-04-26 00:00:05.513504,2026-04-26 00:04:05.4448,5,5,5,5,1.0,1.0
810005176,B35T020D00202753,2026-04-26,ABERTO,2026-04-26 00:00:52.940374,2026-04-26 00:04:53.190907,5,5,5,5,1.0,1.0
810006744,B35T020D00202937,2026-04-26,ABERTO,2026-04-26 00:00:00.421642,2026-04-26 00:04:00.274177,5,5,5,5,1.0,1.0
810013269,B35T020D00202083,2026-04-26,ABERTO,2026-04-26 00:00:21.535124,2026-04-26 00:04:21.347219,5,5,5,5,1.0,1.0
810015122,B35T020D00206653,2026-04-26,ABERTO,2026-04-26 00:00:31.331034,2026-04-26 00:04:30.978268,5,5,5,5,1.0,1.0
810017377,B35T020D00205928,2026-04-26,ABERTO,2026-04-26 00:00:28.960094,2026-04-26 00:04:28.801256,5,5,5,5,1.0,1.0
810017924,B5AT020D00600380,2026-04-26,ABERTO,2026-04-26 00:00:12.460213,2026-04-26 00:04:12.271432,5,5,5,5,1.0,1.0
463265862,B35T020D00202597,2026-04-26,ABERTO,2026-04-26 00:00:33.211602,2026-04-26 00:04:33.201659,5,5,5,5,1.0,1.0
810010190,B35T020D00202808,2026-04-26,ABERTO,2026-04-26 00:00:24.445442,2026-04-26 00:04:24.521996,5,5,5,5,1.0,1.0
810018990,B35T020D00210598,2026-04-26,ABERTO,2026-04-26 00:00:20.688666,2026-04-26 00:04:19.030207,5,5,5,5,1.0,1.0
810004483,B35T020D00202758,2026-04-26,ABERTO,2026-04-26 00:00:55.268,2026-04-26 00:04:54.972046,5,5,5,5,1.0,1.0
810015991,B35T020D00208257,2026-04-26,ABERTO,2026-04-26 00:00:32.048293,2026-04-26 00:04:31.881436,5,5,5,5,1.0,1.0
810019601,B35T020D00202078,2026-04-26,ABERTO,2026-04-26 00:00:45.8061,2026-04-26 00:04:45.939344,5,5,5,5,1.0,1.0
810012752,B35T020D00201233,2026-04-26,ABERTO,2026-04-26 00:00:09.273727,2026-04-26 00:04:09.078814,5,5,5,5,1.0,1.0
810004225,B35T020D00207996,2026-04-26,ABERTO,2026-04-26 00:00:07.820609,2026-04-26 00:04:07.509207,5,5,5,5,1.0,1.0
810010473,B35T020D00206235,2026-04-26,ABERTO,2026-04-26 00:00:40.974895,2026-04-26 00:04:40.767212,5,5,5,5,1.0,1.0
760600586,B5AT020D00600018,2026-04-26,ABERTO,2026-04-26 00:00:16.372726,2026-04-26 00:04:15.938753,5,5,5,5,1.0,1.0
810003611,B35T020D00210687,2026-04-26,ABERTO,2026-04-26 00:00:25.156123,2026-04-26 00:04:24.964561,5,5,5,5,1.0,1.0
463336524,B35T020D00206378,2026-04-26,ABERTO,2026-04-26 00:00:14.812146,2026-04-26 00:04:14.684657,5,5,5,5,1.0,1.0
810002584,B35T020D00203180,2026-04-26,ABERTO,2026-04-26 00:00:45.135256,2026-04-26 00:04:45.263725,5,5,5,5,1.0,1.0
810019106,B5AT020D00600481,2026-04-26,ABERTO,2026-04-26 00:00:17.51493,2026-04-26 00:04:17.364998,5,5,5,5,1.0,1.0
760603497,B5AT020D00600002,2026-04-26,ABERTO,2026-04-26 00:00:14.276131,2026-04-26 00:04:14.208991,5,5,5,5,1.0,1.0
810011458,B35T020D00204169,2026-04-26,ABERTO,2026-04-26 00:00:39.395172,2026-04-26 00:04:39.244198,5,5,5,5,1.0,1.0
810001873,B35T020D00203430,2026-04-26,ABERTO,2026-04-26 00:00:08.650401,2026-04-26 00:04:08.462516,5,5,5,5,1.0,1.0
810018662,B35T020D00204053,2026-04-26,ABERTO,2026-04-26 00:00:36.568925,2026-04-26 00:04:36.495409,5,5,5,5,1.0,1.0
810000913,B35T020D00202811,2026-04-26,ABERTO,2026-04-26 00:00:46.791857,2026-04-26 00:04:47.068265,5,5,5,5,1.0,1.0
463283646,B35T020D00205084,2026-04-26,ABERTO,2026-04-26 00:00:46.096529,2026-04-26 00:04:46.253564,5,5,5,5,1.0,1.0
810008218,B5AT020D00600371,2026-04-26,ABERTO,2026-04-26 00:00:52.50782,2026-04-26 00:04:52.843554,5,5,5,5,1.0,1.0
810009451,B35T020D00207156,2026-04-26,ABERTO,2026-04-26 00:00:52.291655,2026-04-26 00:04:52.330424,5,5,5,5,1.0,1.0
810014475,B35T020D00206441,2026-04-26,ABERTO,2026-04-26 00:00:31.123832,2026-04-26 00:04:30.962778,5,5,5,5,1.0,1.0
810005149,B5AT020D00600975,2026-04-26,ABERTO,2026-04-26 00:00:23.908841,2026-04-26 00:04:23.521739,5,5,5,5,1.0,1.0
